	mir	dis	cau
13174	hsa-mir-195	Testicular Neoplasms	0
21795	hsa-mir-30c	Chordoma	0
15033	hsa-mir-204	Cholesteatoma	0
39485	hsa-mir-610	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0
12193	hsa-mir-18b	Cardiomyopathies	0
18083	hsa-mir-224	Diabetic Nephropathies	0
26526	hsa-mir-371	Myocardial Ischemia	0
19515	hsa-mir-296	Leiomyosarcoma	0
26678	hsa-mir-372	Myotonic Dystrophy	0
18869	hsa-mir-26a	Thyroid Neoplasms	0
45571	hsa-mir-96	Liver Failure	0
28247	hsa-mir-382	Gastrointestinal Neoplasms	0
22213	hsa-mir-30e	Wounds and Injuries	0
28863	hsa-mir-410	Leiomyoma	0
17896	hsa-mir-222	Reperfusion Injury	0
40836	hsa-mir-637	Pituitary Neoplasms	0
32939	hsa-mir-495	Brain Ischemia	0
11350	hsa-mir-184	Hearing Loss	0
25253	hsa-mir-346	Ovarian Neoplasms	0
20247	hsa-mir-29c	Myocardial Ischemia	0
12990	hsa-mir-194	Medulloblastoma	0
21430	hsa-mir-302e	Myocardial Infarction	0
21981	hsa-mir-30d	Hepatoblastoma	0
7327	hsa-mir-136	Prostatic Neoplasms	0
41140	hsa-mir-646	Pulmonary Fibrosis	0
28239	hsa-mir-382	Down Syndrome	0
22848	hsa-mir-323a	Hearing Loss	0
25043	hsa-mir-345	Hearing Loss	0
16560	hsa-mir-214	Hematologic Neoplasms	0
2633	hsa-mir-1179	HIV Infections	0
20915	hsa-mir-302b	Coronary Artery Disease	0
17119	hsa-mir-217	Diabetes Mellitus	0
41501	hsa-mir-652	Diabetic Nephropathies	0
5708	hsa-mir-1297	Liver Failure	0
23970	hsa-mir-331	Wounds and Injuries	0
7030	hsa-mir-135a	Polycystic Kidney Diseases	0
45896	hsa-mir-99a	Pulmonary Embolism	0
19419	hsa-mir-28	Reperfusion Injury	0
2445	hsa-mir-10b	Brain Ischemia	0
6960	hsa-mir-135a	Gout	0
19086	hsa-mir-27a	Liver Cirrhosis	0
17792	hsa-mir-222	Atrial Fibrillation	0
22573	hsa-mir-320a	Liver Cirrhosis	0
3754	hsa-mir-1246	Atrial Fibrillation	0
26158	hsa-mir-367	Carotid Artery Diseases	0
3646	hsa-mir-124	Diabetes Mellitus	0
2405	hsa-mir-10a	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0
10353	hsa-mir-17	Burns	0
44792	hsa-mir-93	Graves Disease	0
41736	hsa-mir-657	Pituitary Neoplasms	0
350	hsa-let-7c	Hyperglycemia	0
14806	hsa-mir-202	Liver Failure	0
23007	hsa-mir-324	Hodgkin Disease	0
13667	hsa-mir-198	Granulosa Cell Tumor	0
44218	hsa-mir-9	Heart Failure	0
31419	hsa-mir-483	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0
32671	hsa-mir-493	Coronary Artery Disease	0
16232	hsa-mir-211	Brain Neoplasms	0
41133	hsa-mir-646	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0
38348	hsa-mir-589	Demyelinating Diseases	0
37348	hsa-mir-545	Melanoma	0
36442	hsa-mir-520e	Liposarcoma	0
3950	hsa-mir-1247	Heart Diseases	0
36897	hsa-mir-539	Liver Diseases	0
7390	hsa-mir-137	Endomyocardial Fibrosis	0
22157	hsa-mir-30e	Metabolic Diseases	0
45092	hsa-mir-942	Graves Disease	0
21869	hsa-mir-30c	Nasopharyngeal Neoplasms	0
18325	hsa-mir-23a	Thyroid Neoplasms	0
30746	hsa-mir-451a	Gout	0
907	hsa-let-7g	Endomyocardial Fibrosis	0
7131	hsa-mir-135b	Liposarcoma	0
40419	hsa-mir-629	Adrenocortical Carcinoma	0
41089	hsa-mir-646	Leprosy	0
5248	hsa-mir-128	HIV Infections	0
7009	hsa-mir-135a	Myocardial Reperfusion Injury	0
38797	hsa-mir-593	Endomyocardial Fibrosis	0
10854	hsa-mir-181c	Pre-Eclampsia	0
24871	hsa-mir-342	Colitis	0
14832	hsa-mir-202	Oligodendroglioma	0
1043	hsa-let-7i	Cystic Fibrosis	0
36696	hsa-mir-524	Coronary Artery Disease	0
28145	hsa-mir-381	Metabolic Diseases	0
22693	hsa-mir-320b	Graves Disease	0
28372	hsa-mir-383	Cataract	0
21500	hsa-mir-30a	Burkitt Lymphoma	0
17726	hsa-mir-221	Liposarcoma	0
2027	hsa-mir-106b	Cataract	0
24941	hsa-mir-342	Myocardial Reperfusion Injury	0
22953	hsa-mir-324	Atrial Fibrillation	0
3492	hsa-mir-1236	Chordoma	0
34467	hsa-mir-506	Hemangiosarcoma	0
34269	hsa-mir-505	Atherosclerosis	0
35942	hsa-mir-520b	Coronary Artery Disease	0
7689	hsa-mir-139	Hypertension	0
30607	hsa-mir-451	Graft vs Host Disease	0
14498	hsa-mir-200b	Graves Disease	0
10109	hsa-mir-15b	Gastrointestinal Neoplasms	0
1336	hsa-mir-100	Gastrointestinal Neoplasms	0
7981	hsa-mir-141	Liver Failure	0
17215	hsa-mir-217	Rhabdomyosarcoma	0
28713	hsa-mir-409	Keloid	0
5080	hsa-mir-1271	Endometriosis	0
16700	hsa-mir-215	Huntington Disease	0
5429	hsa-mir-129	Myocarditis	0
5528	hsa-mir-1296	Hearing Loss	0
26390	hsa-mir-370	Osteoporosis	0
32028	hsa-mir-488	Retinoblastoma	0
7979	hsa-mir-141	Liver Cirrhosis	0
6981	hsa-mir-135a	Inflammatory Bowel Diseases	0
18696	hsa-mir-25	Musculoskeletal Abnormalities	0
9358	hsa-mir-150	Parkinson Disease	0
23620	hsa-mir-329	Marek Disease	0
12547	hsa-mir-192	Leukemia	0
14780	hsa-mir-202	Hemangioma	0
32906	hsa-mir-494	Psoriasis	0
29660	hsa-mir-424	Rhabdomyosarcoma	0
36564	hsa-mir-522	Graves Disease	0
17220	hsa-mir-217	Spinal Cord Injuries	0
24937	hsa-mir-342	Musculoskeletal Abnormalities	0
43756	hsa-mir-873	Diabetic Retinopathy	0
11179	hsa-mir-183	Burkitt Lymphoma	0
42253	hsa-mir-664	Crohn Disease	0
18711	hsa-mir-25	Osteoporosis	0
26533	hsa-mir-371	Neurilemmoma	0
36256	hsa-mir-520d	Gastrointestinal Neoplasms	0
24287	hsa-mir-339	Crohn Disease	0
23925	hsa-mir-331	Myocarditis	0
22470	hsa-mir-32	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0
25001	hsa-mir-345	Biliary Tract Neoplasms	0
44133	hsa-mir-885	Periodontitis	0
42316	hsa-mir-664	Musculoskeletal Abnormalities	0
39967	hsa-mir-622	Adrenal Cortex Neoplasms	0
6800	hsa-mir-134	Demyelinating Diseases	0
6607	hsa-mir-133a	Retinal Degeneration	0
7569	hsa-mir-138	Liver Failure	0
34436	hsa-mir-506	Cholesteatoma	0
21706	hsa-mir-30b	Lymphoma	0
21110	hsa-mir-302c	Liver Cirrhosis	0
20436	hsa-mir-300	Thyroid Neoplasms	0
21018	hsa-mir-302b	Sepsis	0
4918	hsa-mir-127	Cholesteatoma	0
11548	hsa-mir-185	Neurodegenerative Diseases	0
36702	hsa-mir-524	Diabetic Retinopathy	0
23694	hsa-mir-330	Burkitt Lymphoma	0
17772	hsa-mir-221	Small Cell Lung Carcinoma	0
30279	hsa-mir-449a	Biliary Tract Neoplasms	0
22182	hsa-mir-30e	Periodontitis	0
31146	hsa-mir-454	Uterine Cervical Neoplasms	0
159	hsa-let-7b	Barrett Esophagus	0
22901	hsa-mir-323a	Neurodegenerative Diseases	0
5241	hsa-mir-128	Heart Failure	0
45259	hsa-mir-944	Hypertrophy	0
36223	hsa-mir-520d	Biliary Tract Neoplasms	0
8390	hsa-mir-144	Leiomyosarcoma	0
7710	hsa-mir-139	Melanoma	0
27928	hsa-mir-379	Cataract	0
33840	hsa-mir-502	Chordoma	0
11613	hsa-mir-186	Cerebral Hemorrhage	0
11669	hsa-mir-186	Leukemia	0
13193	hsa-mir-196a	Biliary Tract Neoplasms	0
39422	hsa-mir-610	Hepatitis B	0
22523	hsa-mir-320a	Colitis	0
26575	hsa-mir-371	Uterine Cervical Neoplasms	0
6909	hsa-mir-134	Waldenstrom Macroglobulinemia	0
42753	hsa-mir-7	Lymphoma	0
20328	hsa-mir-300	Demyelinating Diseases	0
32991	hsa-mir-495	Hypertension	0
35468	hsa-mir-517a	Asthma	0
28418	hsa-mir-383	Keloid	0
7402	hsa-mir-137	Hearing Loss	0
21402	hsa-mir-302e	Inflammatory Bowel Diseases	0
28622	hsa-mir-384	Reperfusion Injury	0
28953	hsa-mir-411	Cardiomegaly	0
14697	hsa-mir-200c	Polycystic Kidney Diseases	0
25839	hsa-mir-362	Acute Lung Injury	0
41995	hsa-mir-663	Leiomyosarcoma	0
7041	hsa-mir-135a	Retinoblastoma	0
40310	hsa-mir-628	Fragile X Syndrome	0
30810	hsa-mir-451a	Osteosarcoma	0
6739	hsa-mir-133b	Pituitary Neoplasms	0
235	hsa-let-7b	Mouth Neoplasms	0
26853	hsa-mir-373	Schizophrenia	0
14243	hsa-mir-19b	Laryngeal Neoplasms	0
38516	hsa-mir-590	Hemangioma	0
36463	hsa-mir-520e	Myocarditis	0
12262	hsa-mir-18b	Marek Disease	0
41215	hsa-mir-647	Head and Neck Neoplasms	0
27288	hsa-mir-375	Reperfusion Injury	0
25451	hsa-mir-34b	Fragile X Syndrome	0
15057	hsa-mir-204	Hearing Loss	0
5771	hsa-mir-1297	Wounds and Injuries	0
18780	hsa-mir-26a	Down Syndrome	0
45145	hsa-mir-942	Neuroblastoma	0
45504	hsa-mir-96	Biliary Atresia	0
26129	hsa-mir-363	Tongue Neoplasms	0
29645	hsa-mir-424	Pheochromocytoma	0
22085	hsa-mir-30e	Cardiomyopathies	0
29161	hsa-mir-421	Leprosy	0
32673	hsa-mir-493	Cystic Fibrosis	0
31800	hsa-mir-487b	Heart Failure	0
24203	hsa-mir-338	Multiple Myeloma	0
5077	hsa-mir-1271	Diabetic Retinopathy	0
7032	hsa-mir-135a	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0
22620	hsa-mir-320a	Pulmonary Embolism	0
38750	hsa-mir-592	Tourette Syndrome	0
8596	hsa-mir-146a	Chordoma	0
40311	hsa-mir-628	Gastrointestinal Neoplasms	0
9931	hsa-mir-155	Wounds and Injuries	0
14118	hsa-mir-19a	Liver Diseases	0
7642	hsa-mir-139	Burns	0
5930	hsa-mir-1303	Arthritis	0
26623	hsa-mir-372	Fragile X Syndrome	0
31040	hsa-mir-454	Endometrial Neoplasms	0
7547	hsa-mir-138	Hematologic Neoplasms	0
37453	hsa-mir-570	Fibrosarcoma	0
33171	hsa-mir-497	Neurilemmoma	0
28112	hsa-mir-381	Hemangioma	0
40225	hsa-mir-625	Oligodendroglioma	0
26589	hsa-mir-372	Atrial Fibrillation	0
175	hsa-let-7b	Chordoma	0
9263	hsa-mir-150	Alzheimer Disease	0
26318	hsa-mir-370	Diabetes Mellitus	0
22232	hsa-mir-31	Burns	0
4765	hsa-mir-126	Adrenal Cortex Neoplasms	0
37113	hsa-mir-544a	Arthritis	0
17644	hsa-mir-22	Retinal Degeneration	0
3872	hsa-mir-1246	Pulmonary Embolism	0
24170	hsa-mir-338	Hemangiosarcoma	0
19450	hsa-mir-296	Barrett Esophagus	0
6214	hsa-mir-130b	Acute Lung Injury	0
41665	hsa-mir-657	Graft vs Host Disease	0
7403	hsa-mir-137	Heart Diseases	0
27332	hsa-mir-376a	Cholesteatoma	0
5022	hsa-mir-127	Rhabdomyosarcoma	0
3605	hsa-mir-1236	Stroke	0
9229	hsa-mir-149	Periodontitis	0
16844	hsa-mir-216a	Hematologic Neoplasms	0
22411	hsa-mir-32	Huntington Disease	0
44463	hsa-mir-92a	Biliary Atresia	0
45701	hsa-mir-98	Kidney Neoplasms	0
33034	hsa-mir-495	Osteoarthritis	0
15095	hsa-mir-204	Mouth Neoplasms	0
1660	hsa-mir-103a	Multiple Myeloma	0
12451	hsa-mir-191	Rectal Neoplasms	0
40147	hsa-mir-625	Crohn Disease	0
41384	hsa-mir-650	Ischemia	0
15681	hsa-mir-208b	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0
6531	hsa-mir-133a	Glioblastoma	0
27546	hsa-mir-376c	Marek Disease	0
38438	hsa-mir-589	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0
31362	hsa-mir-483	Hyperglycemia	0
25047	hsa-mir-345	Hemangiosarcoma	0
36585	hsa-mir-522	Kidney Diseases	0
43134	hsa-mir-720	Cardiomyopathies	0
33987	hsa-mir-503	Cerebral Hemorrhage	0
32058	hsa-mir-489	Biliary Tract Neoplasms	0
13945	hsa-mir-199b	Gastrointestinal Neoplasms	0
15024	hsa-mir-204	Brain Neoplasms	0
33835	hsa-mir-502	Carotid Artery Diseases	0
19066	hsa-mir-27a	Hemangiosarcoma	0
13717	hsa-mir-198	Myotonic Dystrophy	0
32352	hsa-mir-491	Atherosclerosis	0
10493	hsa-mir-181a	Cystic Fibrosis	0
43189	hsa-mir-720	Laryngeal Neoplasms	0
24957	hsa-mir-342	Pheochromocytoma	0
32990	hsa-mir-495	Hyperglycemia	0
26357	hsa-mir-370	Leiomyoma	0
41527	hsa-mir-652	Hepatoblastoma	0
16974	hsa-mir-216b	Endometrial Neoplasms	0
43128	hsa-mir-720	Biliary Tract Neoplasms	0
39213	hsa-mir-608	Adrenocortical Carcinoma	0
3394	hsa-mir-1231	Liver Cirrhosis	0
30666	hsa-mir-451	Parkinson Disease	0
11972	hsa-mir-188	Lymphoma	0
43750	hsa-mir-873	Coronary Artery Disease	0
10542	hsa-mir-181a	Marek Disease	0
1264	hsa-mir-1	Pheochromocytoma	0
36857	hsa-mir-539	Endomyocardial Fibrosis	0
37139	hsa-mir-544a	Crohn Disease	0
9112	hsa-mir-148b	Waldenstrom Macroglobulinemia	0
6709	hsa-mir-133b	Melanoma	0
2247	hsa-mir-107	Neurodegenerative Diseases	0
14364	hsa-mir-200a	Head and Neck Neoplasms	0
16049	hsa-mir-21	Metabolic Diseases	0
1588	hsa-mir-103a	Cataract	0
25404	hsa-mir-34a	Waldenstrom Macroglobulinemia	0
5698	hsa-mir-1297	Kidney Diseases	0
37422	hsa-mir-570	Brain Ischemia	0
41928	hsa-mir-663	Atrial Fibrillation	0
21090	hsa-mir-302c	Hepatitis C	0
28294	hsa-mir-382	Mouth Neoplasms	0
23096	hsa-mir-325	Alzheimer Disease	0
5065	hsa-mir-1271	Cholesteatoma	0
36346	hsa-mir-520d	Sarcoma	0
21622	hsa-mir-30b	Acute Lung Injury	0
42542	hsa-mir-675	Cardiovascular Diseases	0
41805	hsa-mir-661	Diabetic Retinopathy	0
33118	hsa-mir-497	Graft vs Host Disease	0
32801	hsa-mir-494	Brain Ischemia	0
32386	hsa-mir-491	Fibrosarcoma	0
27980	hsa-mir-379	Kidney Neoplasms	0
8574	hsa-mir-146a	Adenoviridae Infections	0
4320	hsa-mir-1254	Pre-Eclampsia	0
28509	hsa-mir-384	Brain Neoplasms	0
9683	hsa-mir-154	Biliary Atresia	0
19030	hsa-mir-27a	Brain Neoplasms	0
2705	hsa-mir-1179	Rhabdomyosarcoma	0
38295	hsa-mir-584	Retinal Degeneration	0
45661	hsa-mir-98	Colorectal Neoplasms	0
28144	hsa-mir-381	Meningioma	0
33512	hsa-mir-500a	Adrenal Cortex Neoplasms	0
12058	hsa-mir-18a	Cerebral Hemorrhage	0
38858	hsa-mir-593	Nasopharyngeal Neoplasms	0
18785	hsa-mir-26a	Fatty Liver	0
14523	hsa-mir-200b	Leprosy	0
19271	hsa-mir-27b	Reperfusion Injury	0
22899	hsa-mir-323a	Neurilemmoma	0
32206	hsa-mir-490	Biliary Atresia	0
19247	hsa-mir-27b	Nervous System Diseases	0
39275	hsa-mir-608	Hodgkin Disease	0
771	hsa-let-7f	Hearing Loss	0
39395	hsa-mir-610	Crohn Disease	0
11851	hsa-mir-187	Pain	0
20692	hsa-mir-301b	Nervous System Diseases	0
40223	hsa-mir-625	Neurodegenerative Diseases	0
25584	hsa-mir-34c	Diabetes Mellitus	0
25795	hsa-mir-361	Neuroblastoma	0
7410	hsa-mir-137	Hepatoblastoma	0
12224	hsa-mir-18b	Graft vs Host Disease	0
28834	hsa-mir-410	Gastrointestinal Neoplasms	0
41476	hsa-mir-652	Biliary Atresia	0
1563	hsa-mir-101	Wounds and Injuries	0
18916	hsa-mir-26b	Esophageal Neoplasms	0
24768	hsa-mir-340	Kidney Diseases	0
18673	hsa-mir-25	Ischemia	0
36519	hsa-mir-522	Arthritis	0
730	hsa-let-7f	Biliary Atresia	0
39454	hsa-mir-610	Mouth Neoplasms	0
5279	hsa-mir-128	Multiple Myeloma	0
9629	hsa-mir-153	Neurodegenerative Diseases	0
1249	hsa-mir-1	Nasopharyngeal Neoplasms	0
2976	hsa-mir-1207	Myotonic Dystrophy	0
40308	hsa-mir-628	Fatty Liver	0
27515	hsa-mir-376c	Hemangioma	0
44686	hsa-mir-92b	Metabolic Diseases	0
37385	hsa-mir-545	Psoriasis	0
23168	hsa-mir-325	Laryngeal Neoplasms	0
6762	hsa-mir-133b	Tourette Syndrome	0
15896	hsa-mir-20b	Heart Failure	0
26557	hsa-mir-371	Pulmonary Fibrosis	0
6427	hsa-mir-132	Leiomyosarcoma	0
26469	hsa-mir-371	Endomyocardial Fibrosis	0
18141	hsa-mir-224	Myocardial Infarction	0
2467	hsa-mir-10b	Down Syndrome	0
25182	hsa-mir-346	Esophageal Neoplasms	0
29798	hsa-mir-429	Reperfusion Injury	0
33361	hsa-mir-499a	Adenoviridae Infections	0
5970	hsa-mir-1303	Fragile X Syndrome	0
5335	hsa-mir-129	Adrenocortical Carcinoma	0
24185	hsa-mir-338	Kidney Neoplasms	0
26913	hsa-mir-374a	Glioblastoma	0
22406	hsa-mir-32	Hepatitis B	0
35856	hsa-mir-520a	Myelodysplastic Syndromes	0
25549	hsa-mir-34b	Wounds and Injuries	0
34576	hsa-mir-507	Cataract	0
43676	hsa-mir-760	Oligodendroglioma	0
20841	hsa-mir-302a	Neuroblastoma	0
36487	hsa-mir-520e	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0
20335	hsa-mir-300	Endomyocardial Fibrosis	0
26978	hsa-mir-374a	Ovarian Neoplasms	0
13456	hsa-mir-196b	Sepsis	0
27661	hsa-mir-377	Graves Disease	0
35994	hsa-mir-520b	Liver Failure	0
44928	hsa-mir-935	Endomyocardial Fibrosis	0
17460	hsa-mir-219	Melanoma	0
28463	hsa-mir-383	Pheochromocytoma	0
40072	hsa-mir-622	Neuroblastoma	0
30097	hsa-mir-433	Reperfusion Injury	0
13386	hsa-mir-196b	Hodgkin Disease	0
21794	hsa-mir-30c	Cholesteatoma	0
11074	hsa-mir-182	Gout	0
29649	hsa-mir-424	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0
15883	hsa-mir-20b	Fatty Liver	0
7479	hsa-mir-137	Sepsis	0
40969	hsa-mir-638	Obesity	0
37911	hsa-mir-577	Gout	0
27749	hsa-mir-377	Tongue Neoplasms	0
33900	hsa-mir-502	Lymphoma	0
39338	hsa-mir-608	Psoriasis	0
26525	hsa-mir-371	Myocardial Infarction	0
6028	hsa-mir-1303	Nasopharyngeal Neoplasms	0
11983	hsa-mir-188	Myocardial Infarction	0
31549	hsa-mir-485	Nasopharyngeal Neoplasms	0
1842	hsa-mir-105	Pre-Eclampsia	0
32224	hsa-mir-490	Colonic Neoplasms	0
23763	hsa-mir-330	Marek Disease	0
22209	hsa-mir-30e	Tourette Syndrome	0
29153	hsa-mir-421	Inflammatory Bowel Diseases	0
27565	hsa-mir-376c	Neuroblastoma	0
32132	hsa-mir-489	Medulloblastoma	0
9503	hsa-mir-152	Pulmonary Fibrosis	0
30027	hsa-mir-433	Hepatitis C	0
12917	hsa-mir-194	Biliary Atresia	0
25250	hsa-mir-346	Osteoarthritis	0
19710	hsa-mir-298	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0
41077	hsa-mir-646	Hyperglycemia	0
10647	hsa-mir-181b	Hemangiosarcoma	0
41611	hsa-mir-652	Uterine Cervical Neoplasms	0
26758	hsa-mir-373	Diabetes Mellitus	0
43783	hsa-mir-873	Hyperglycemia	0
24085	hsa-mir-335	Pheochromocytoma	0
18397	hsa-mir-23b	Inflammatory Bowel Diseases	0
8179	hsa-mir-142	Testicular Neoplasms	0
39238	hsa-mir-608	Choriocarcinoma	0
2367	hsa-mir-10a	Liver Failure	0
31941	hsa-mir-488	Fragile X Syndrome	0
28419	hsa-mir-383	Kidney Diseases	0
44297	hsa-mir-9	Wounds and Injuries	0
8826	hsa-mir-146b	Small Cell Lung Carcinoma	0
11180	hsa-mir-183	Burns	0
34972	hsa-mir-509	Periodontitis	0
5610	hsa-mir-1296	Sarcoma	0
10456	hsa-mir-17	Thyroid Neoplasms	0
3338	hsa-mir-1231	Cerebral Hemorrhage	0
45917	hsa-mir-99b	Adenoviridae Infections	0
32695	hsa-mir-493	Heart Diseases	0
10779	hsa-mir-181c	Gout	0
33620	hsa-mir-500a	Obesity	0
31967	hsa-mir-488	Ischemia	0
20761	hsa-mir-302a	Cerebral Hemorrhage	0
18745	hsa-mir-26a	Adenoviridae Infections	0
1657	hsa-mir-103a	Meningioma	0
25117	hsa-mir-345	Pulmonary Embolism	0
44719	hsa-mir-92b	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0
33936	hsa-mir-502	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0
7604	hsa-mir-138	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0
8203	hsa-mir-143	Burns	0
28755	hsa-mir-409	Pain	0
22371	hsa-mir-32	Cerebral Hemorrhage	0
2150	hsa-mir-107	Aortic Valve Stenosis	0
16999	hsa-mir-216b	Huntington Disease	0
182	hsa-let-7b	Demyelinating Diseases	0
10228	hsa-mir-16	Colitis	0
15030	hsa-mir-204	Carotid Artery Diseases	0
33008	hsa-mir-495	Liver Neoplasms	0
26541	hsa-mir-371	Ovarian Neoplasms	0
23287	hsa-mir-326	Esophageal Neoplasms	0
18651	hsa-mir-25	Gout	0
41295	hsa-mir-647	Retinal Degeneration	0
27081	hsa-mir-374b	Huntington Disease	0
38135	hsa-mir-582	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0
29851	hsa-mir-431	Diabetes Mellitus	0
24838	hsa-mir-340	Uterine Cervical Neoplasms	0
22016	hsa-mir-30d	Myelodysplastic Syndromes	0
25084	hsa-mir-345	Multiple Sclerosis	0
20765	hsa-mir-302a	Choriocarcinoma	0
9784	hsa-mir-154	Ovarian Neoplasms	0
10987	hsa-mir-181d	Neurodegenerative Diseases	0
7384	hsa-mir-137	Diabetes Mellitus	0
12287	hsa-mir-18b	Ovarian Neoplasms	0
30236	hsa-mir-448	Pituitary Neoplasms	0
31950	hsa-mir-488	Hearing Loss	0
6362	hsa-mir-132	Arthritis	0
2125	hsa-mir-106b	Pulmonary Embolism	0
32454	hsa-mir-491	Pain	0
39486	hsa-mir-610	Pre-Eclampsia	0
34390	hsa-mir-505	Pulmonary Fibrosis	0
7083	hsa-mir-135b	Colitis	0
6962	hsa-mir-135a	Granulosa Cell Tumor	0
18697	hsa-mir-25	Myelodysplastic Syndromes	0
27199	hsa-mir-375	Diabetic Nephropathies	0
5226	hsa-mir-128	Endometrial Neoplasms	0
8685	hsa-mir-146a	Retinoblastoma	0
32693	hsa-mir-493	Head and Neck Neoplasms	0
33387	hsa-mir-499a	Chordoma	0
40080	hsa-mir-622	Pain	0
13926	hsa-mir-199b	Chordoma	0
34477	hsa-mir-506	Hypertrophy	0
10501	hsa-mir-181a	Endomyocardial Fibrosis	0
19537	hsa-mir-296	Myocardial Ischemia	0
35511	hsa-mir-517a	Gout	0
19811	hsa-mir-299	Ischemia	0
1897	hsa-mir-106a	Coronary Artery Disease	0
28076	hsa-mir-381	Cardiovascular Diseases	0
6930	hsa-mir-135a	Cardiomegaly	0
158	hsa-let-7b	Atrial Fibrillation	0
35982	hsa-mir-520b	Ischemia	0
19274	hsa-mir-27b	Rhabdomyosarcoma	0
21745	hsa-mir-30b	Prostatic Neoplasms	0
22705	hsa-mir-320b	Hodgkin Disease	0
2412	hsa-mir-10a	Rectal Neoplasms	0
24512	hsa-mir-33a	Oligodendroglioma	0
36449	hsa-mir-520e	Lymphoma	0
16548	hsa-mir-214	Fragile X Syndrome	0
27859	hsa-mir-378a	Nervous System Diseases	0
44988	hsa-mir-935	Myocarditis	0
15260	hsa-mir-205	Reperfusion Injury	0
42976	hsa-mir-718	Brain Ischemia	0
6458	hsa-mir-132	Osteoporosis	0
23878	hsa-mir-331	Hearing Loss	0
40050	hsa-mir-622	Lung Neoplasms	0
32665	hsa-mir-493	Cholesteatoma	0
25056	hsa-mir-345	Hypertension	0
42142	hsa-mir-663a	Kidney Diseases	0
39360	hsa-mir-608	Wounds and Injuries	0
17372	hsa-mir-219	Adrenal Cortex Neoplasms	0
12995	hsa-mir-194	Musculoskeletal Abnormalities	0
6383	hsa-mir-132	Colitis	0
42254	hsa-mir-664	Cystic Fibrosis	0
29257	hsa-mir-422a	Cholangiocarcinoma	0
8563	hsa-mir-145	Retinal Degeneration	0
34439	hsa-mir-506	Colitis	0
28593	hsa-mir-384	Myotonic Dystrophy	0
18105	hsa-mir-224	Hemangiosarcoma	0
24717	hsa-mir-340	Cardiomegaly	0
5406	hsa-mir-129	Leiomyoma	0
23076	hsa-mir-324	Rhabdomyosarcoma	0
38954	hsa-mir-599	Gastrointestinal Neoplasms	0
1539	hsa-mir-101	Polycystic Kidney Diseases	0
14766	hsa-mir-202	Fatty Liver	0
5614	hsa-mir-1296	Spinal Cord Injuries	0
2609	hsa-mir-1179	Endometrial Neoplasms	0
42677	hsa-mir-7	Asthma	0
30859	hsa-mir-452	Atrial Fibrillation	0
2378	hsa-mir-10a	Multiple Myeloma	0
32436	hsa-mir-491	Musculoskeletal Abnormalities	0
44619	hsa-mir-92b	Cerebral Hemorrhage	0
36174	hsa-mir-520c	Pancreatic Neoplasms	0
20877	hsa-mir-302a	Thyroid Neoplasms	0
16092	hsa-mir-210	Asthma	0
40679	hsa-mir-630	Osteoporosis	0
15001	hsa-mir-203	Stroke	0
31679	hsa-mir-486	Liver Diseases	0
28019	hsa-mir-379	Pain	0
2829	hsa-mir-1202	Neuroblastoma	0
44521	hsa-mir-92a	Kidney Diseases	0
41851	hsa-mir-661	Liver Neoplasms	0
37183	hsa-mir-544a	Leiomyoma	0
19619	hsa-mir-298	Crohn Disease	0
34373	hsa-mir-505	Osteosarcoma	0
35720	hsa-mir-519d	Neurodegenerative Diseases	0
35800	hsa-mir-520a	Endometrial Neoplasms	0
20762	hsa-mir-302a	Cholangiocarcinoma	0
20711	hsa-mir-301b	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0
35015	hsa-mir-511	Barrett Esophagus	0
40998	hsa-mir-638	Sepsis	0
38264	hsa-mir-584	Myotonic Dystrophy	0
34878	hsa-mir-509	Cerebral Hemorrhage	0
37557	hsa-mir-570	Waldenstrom Macroglobulinemia	0
31797	hsa-mir-487b	Head and Neck Neoplasms	0
41452	hsa-mir-650	Spinal Cord Injuries	0
45245	hsa-mir-944	Hearing Loss	0
26885	hsa-mir-374a	Cardiomyopathies	0
23091	hsa-mir-324	Wounds and Injuries	0
29868	hsa-mir-431	Head and Neck Neoplasms	0
35280	hsa-mir-512	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0
18041	hsa-mir-223	Thyroid Neoplasms	0
40654	hsa-mir-630	Lymphoma	0
4695	hsa-mir-125b	Hyperglycemia	0
18834	hsa-mir-26a	Myocardial Reperfusion Injury	0
28416	hsa-mir-383	Inflammatory Bowel Diseases	0
14609	hsa-mir-200c	Cataract	0
